Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),Ventilator (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Study (F),Study2,Kid Zone (F),Kid Zone2
2017-05-16,17:00:00,auto,compressorCoolOff,,Home,73.5,68.5,69.8,35,52.6,13,0,0,0,0,,70.8,35,0,69,0,69.8,0,
2017-05-16,17:05:00,auto,compressorCoolOff,,Home,73.5,68.5,69.8,35,52.6,13,0,0,0,0,,70.8,35,1,69,0,69.8,0,
2017-05-16,17:10:00,auto,compressorCoolOff,,Home,73.5,68.5,69.8,35,52.6,13,0,0,0,0,,70.8,35,1,69,0,69.8,1,
2017-05-16,17:15:00,auto,compressorCoolOff,,Home,73.5,68.5,69.8,35,52.6,13,0,0,0,0,,70.8,35,1,69,0,69.8,1,
2017-05-16,17:20:00,auto,compressorCoolOff,,Home,73.5,68.5,69.8,35,52.6,13,0,0,0,0,,70.8,35,1,69,0,69.8,0,
2017-05-16,17:25:00,auto,compressorCoolOff,,Home,73.5,68.5,69.8,35,52.6,13,0,0,0,0,,70.7,35,1,69,0,69.8,1,
2017-05-16,17:30:00,auto,compressorCoolOff,,Home,73.5,68.5,69.6,36,,,0,0,0,0,,70.6,36,1,68.9,1,69.6,1,
2017-05-16,17:35:00,auto,compressorCoolOff,,Home,73.5,68.5,69.6,35,,,0,0,0,0,,70.7,35,1,68.9,1,69.6,1,
2017-05-16,17:40:00,auto,compressorCoolOff,,Home,73.5,68.5,69.7,35,,,0,0,0,0,,70.7,35,1,68.9,0,69.7,1,
2017-05-16,17:45:00,auto,compressorCoolOff,,Home,73.5,68.5,69.6,35,,,0,0,0,0,,70.7,35,0,68.9,0,69.6,1,
2017-05-16,17:50:00,auto,compressorCoolOff,,Home,73.5,68.5,69.6,35,,,0,0,0,0,,70.7,35,1,68.9,0,69.6,1,
2017-05-16,17:55:00,auto,compressorCoolOff,,Home,73.5,68.5,69.6,35,,,0,0,0,0,,70.8,35,0,68.9,0,69.6,1,
2017-05-16,18:00:00,auto,compressorCoolOff,,Home,73.5,68.5,69.6,35,53.7,13,0,0,0,0,,70.8,35,1,68.7,0,69.6,0,
2017-05-16,18:05:00,auto,compressorCoolOff,,Home,73.5,68.5,69.5,35,53.7,13,0,0,0,0,,70.8,35,0,68.7,0,69.5,0,
2017-05-16,18:10:00,auto,compressorCoolOff,,Home,73.5,68.5,69.4,35,53.7,13,0,0,0,0,,70.8,35,0,68.7,0,69.4,0,
2017-05-16,18:15:00,auto,compressorCoolOff,,Home,73.5,68.5,69.4,35,53.7,13,0,0,0,0,,70.8,35,1,68.7,0,69.4,0,
2017-05-16,18:20:00,auto,compressorCoolOff,,Home,73.5,68.5,69.4,35,53.7,13,0,0,0,0,,70.8,35,0,68.7,0,69.4,1,
2017-05-16,18:25:00,auto,compressorCoolOff,,Home,73.5,68.5,69.4,35,53.7,13,0,0,0,0,,70.8,35,1,68.7,0,69.4,1,
2017-05-16,18:30:00,auto,compressorCoolOff,,Home,73.5,68.5,69.4,35,53.7,13,0,0,0,0,,70.8,35,0,68.5,0,69.4,0,
2017-05-16,18:35:00,auto,compressorCoolOff,,Home,73.5,68.5,69.4,35,53.7,13,0,0,0,0,,70.8,35,0,68.5,0,69.4,0,
2017-05-16,18:40:00,auto,compressorCoolOff,,Home,73.5,68.5,69.4,35,53.7,13,0,0,0,0,,70.9,35,1,68.5,0,69.4,1,
2017-05-16,18:45:00,auto,compressorCoolOff,,Home,73.5,68.5,69.4,35,53.7,13,0,0,0,0,,70.9,35,0,68.5,0,69.4,1,
2017-05-16,18:50:00,auto,compressorCoolOff,,Home,73.5,68.5,69.4,35,53.7,13,0,0,0,0,,70.9,35,0,68.5,0,69.4,0,
2017-05-16,18:55:00,auto,compressorCoolOff,,Home,73.5,68.5,69.4,35,53.7,13,0,0,0,0,,70.8,35,0,68.5,0,69.4,0,
2017-05-16,19:00:00,auto,compressorCoolOff,,Home,73.5,68.5,69.4,35,53.8,8,0,0,0,0,,70.9,35,0,68.5,0,69.4,0,
2017-05-16,19:05:00,auto,compressorCoolOff,,Home,73.5,68.5,69.4,35,53.8,8,0,0,0,0,,70.9,35,0,68.5,0,69.4,0,
2017-05-16,19:10:00,auto,compressorCoolOff,,Home,73.5,68.5,69.4,35,53.8,8,0,0,0,0,,70.9,35,0,68.4,0,69.4,0,
2017-05-16,19:15:00,auto,compressorCoolOff,,Home,73.5,68.5,69.4,35,53.8,8,0,0,0,0,,70.9,35,0,68.3,0,69.4,0,
2017-05-16,19:20:00,auto,compressorCoolOff,,Home,73.5,68.5,69.4,35,53.8,8,0,0,0,0,,70.9,35,1,68.3,0,69.4,0,
2017-05-16,19:25:00,auto,compressorCoolOff,,Home,73.5,68.5,69.4,35,53.8,8,0,0,0,0,,70.8,35,1,68.3,0,69.4,1,
2017-05-16,19:30:00,auto,compressorCoolOff,,Home,73.5,68.5,69.4,35,53.8,8,0,0,0,0,,70.8,35,0,68.3,0,69.4,1,
2017-05-16,19:35:00,auto,compressorCoolOff,,Home,73.5,68.5,69.4,35,53.8,8,0,0,0,0,,70.9,35,0,68.3,0,69.4,1,
2017-05-16,19:40:00,auto,compressorCoolOff,,Home,73.5,68.5,69.4,35,53.8,8,0,0,0,0,,70.9,35,1,68.5,1,69.4,0,
2017-05-16,19:45:00,auto,compressorCoolOff,,Home,73.5,68.5,69.4,35,53.8,8,0,0,0,0,,70.8,35,0,68.3,1,69.4,1,
2017-05-16,19:50:00,auto,compressorCoolOff,,Home,73.5,68.5,69.5,35,53.8,8,0,0,0,0,,70.8,35,0,68.3,1,69.5,1,
2017-05-16,19:55:00,auto,compressorCoolOff,,Home,73.5,68.5,69.4,35,53.8,8,0,0,0,0,,70.8,35,0,68.3,0,69.4,0,
2017-05-16,20:00:00,auto,compressorCoolOff,,Home,73.5,68.5,69.4,35,51.9,4,0,0,0,0,,70.8,35,1,68.3,0,69.4,1,
2017-05-16,20:05:00,auto,compressorCoolOff,,Home,73.5,68.5,69.4,35,51.9,4,0,0,0,0,,70.8,35,0,68.3,0,69.4,1,
2017-05-16,20:10:00,auto,compressorCoolOff,,Home,73.5,68.5,69.4,35,51.9,4,0,0,0,0,,70.9,35,0,68.1,0,69.4,0,
2017-05-16,20:15:00,auto,compressorCoolOff,,Home,73.5,68.5,69.4,35,51.9,4,0,0,0,0,,70.9,35,0,68.1,0,69.4,0,
2017-05-16,20:20:00,auto,compressorCoolOff,,Home,73.5,68.5,69.3,35,51.9,4,0,0,0,0,,70.9,35,1,68,0,69.3,1,
2017-05-16,20:25:00,auto,compressorCoolOff,,Home,73.5,68.5,69.1,35,51.9,4,0,0,0,0,,70.8,35,1,68,0,69.2,1,
2017-05-16,20:30:00,auto,compressorCoolOff,,Home,73.5,68.5,68.9,35,51.9,4,0,0,0,0,,70.6,35,1,68,0,69.2,1,
2017-05-16,20:35:00,auto,compressorCoolOff,,Home,73.5,68.5,68.7,35,51.9,4,0,0,0,0,,70.6,35,0,67.9,0,69.2,1,
2017-05-16,20:40:00,auto,compressorCoolOff,,Home,73.5,68.5,68.4,35,51.9,4,0,0,0,0,,70.6,35,0,67.8,0,69.2,0,
2017-05-16,20:45:00,auto,compressorCoolOff,,Home,73.5,68.5,68.1,35,51.9,4,0,105,105,0,,70.6,35,1,67.7,0,69.2,0,
2017-05-16,20:50:00,auto,heatStage1On,,Home,73.5,68.5,67.8,35,51.9,4,0,300,300,0,,70.8,35,1,67.6,0,69.2,1,
2017-05-16,20:55:00,auto,heatStage1On,,Home,74.1,67.3,67.6,34,51.9,4,0,165,255,0,,71.3,34,1,67.6,0,69.3,1,
2017-05-16,21:00:00,auto,heatOff,,Sleep,75,66,67.9,34,49.5,3,0,0,0,0,,71.5,34,1,67.9,0,69.6,1,
2017-05-16,21:05:00,auto,heatOff,,Sleep,75,66,68,34,49.5,3,0,0,0,0,,71.2,34,0,68,0,69.8,1,
2017-05-16,21:10:00,auto,heatOff,,Sleep,75,66,68,35,49.5,3,0,0,0,0,,70.8,35,0,68,0,69.8,0,
2017-05-16,21:15:00,auto,heatOff,,Sleep,75,66,67.8,35,49.5,3,0,0,0,0,,70.6,35,1,67.8,0,69.6,0,
2017-05-16,21:20:00,auto,heatOff,,Sleep,75,66,67.8,35,49.5,3,0,0,0,0,,70.5,35,1,67.8,0,69.6,1,
2017-05-16,21:25:00,auto,heatOff,,Sleep,75,66,67.6,35,49.5,3,0,0,0,0,,70.5,35,1,67.6,0,69.4,1,
2017-05-16,21:30:00,auto,heatOff,,Sleep,75,66,67.6,35,49.5,3,0,0,0,0,,70.4,35,1,67.6,0,69.4,1,
2017-05-16,21:35:00,auto,heatOff,,Sleep,75,66,67.6,35,49.5,3,0,0,0,0,,70.3,35,0,67.6,0,69.4,1,
2017-05-16,21:40:00,auto,heatOff,,Sleep,75,66,67.6,35,49.5,3,0,0,0,0,,70.3,35,0,67.6,0,69.4,1,
2017-05-16,21:45:00,auto,heatOff,,Sleep,75,66,67.4,35,49.5,3,0,0,0,0,,70.3,35,0,67.4,0,69.1,0,
2017-05-16,21:50:00,auto,heatOff,,Sleep,75,66,67.3,35,49.5,3,0,0,0,0,,70.4,35,0,67.3,0,69,0,
2017-05-16,21:55:00,auto,heatOff,,Sleep,75,66,67.2,35,49.5,3,0,0,0,0,,70.2,35,0,67.2,0,69,0,
2017-05-16,22:00:00,auto,heatOff,,Sleep,75,66,67.2,35,47.5,2,0,0,0,0,,70.2,35,0,67.2,0,69,0,
2017-05-16,22:05:00,auto,heatOff,,Sleep,75,66,67.1,35,47.5,2,0,0,0,0,,70.2,35,0,67.1,0,69,0,
2017-05-16,22:10:00,auto,heatOff,,Sleep,75,66,67.1,36,47.5,2,0,0,0,0,,70.1,36,0,67.1,0,68.9,0,
2017-05-16,22:15:00,auto,heatOff,,Sleep,75,66,67.1,36,47.5,2,0,0,0,0,,70.1,36,0,67.1,0,68.9,0,
2017-05-16,22:20:00,auto,heatOff,,Sleep,75,66,67,36,47.5,2,0,0,0,0,,70.1,36,0,67,0,68.9,0,
2017-05-16,22:25:00,auto,heatOff,,Sleep,75,66,66.9,36,47.5,2,0,0,0,0,,70.1,36,0,66.9,0,68.9,0,
2017-05-16,22:30:00,auto,heatOff,,Sleep,75,66,66.9,36,47.5,2,0,0,0,0,,70.1,36,0,66.9,0,68.9,0,
2017-05-16,22:35:00,auto,heatOff,,Sleep,75,66,66.8,36,47.5,2,0,0,0,0,,70.1,36,0,66.8,0,68.8,0,
2017-05-16,22:40:00,auto,heatOff,,Sleep,75,66,66.7,35,47.5,2,0,0,0,0,,70.1,35,0,66.7,0,68.7,0,
2017-05-16,22:45:00,auto,heatOff,,Sleep,75,66,66.5,35,47.5,2,0,0,0,0,,70.2,35,0,66.5,0,68.7,0,
2017-05-16,22:50:00,auto,heatOff,,Sleep,75,66,66.5,35,47.5,2,0,0,0,0,,70.3,35,0,66.5,0,68.7,0,
2017-05-16,22:55:00,auto,heatOff,,Sleep,75,66,66.5,35,47.5,2,0,0,0,0,,70.4,35,0,66.5,0,68.7,0,
2017-05-16,23:00:00,auto,heatOff,,Sleep,75,66,66.5,35,45.7,4,0,0,0,0,,70.3,35,0,66.5,0,68.7,0,
2017-05-16,23:05:00,auto,heatOff,,Sleep,75,66,66.3,35,45.7,4,0,0,0,0,,70.3,35,0,66.3,0,68.7,0,
2017-05-16,23:10:00,auto,heatOff,,Sleep,75,66,66.3,35,45.7,4,0,0,0,0,,70.2,35,0,66.3,0,68.7,0,
2017-05-16,23:15:00,auto,heatOff,,Sleep,75,66,66.3,35,45.7,4,0,0,0,0,,70.2,35,0,66.3,0,68.7,0,
2017-05-16,23:20:00,auto,heatOff,,Sleep,75,66,66.2,35,45.7,4,0,0,0,0,,70.1,35,0,66.2,0,68.5,0,
2017-05-16,23:25:00,auto,heatOff,,Sleep,75,66,66.2,35,45.7,4,0,0,0,0,,70,35,0,66.2,0,68.5,0,
2017-05-16,23:30:00,auto,heatOff,,Sleep,75,66,66.2,35,45.7,4,0,0,0,0,,70.1,35,0,66.2,0,68.5,0,
2017-05-16,23:35:00,auto,heatOff,,Sleep,75,66,66.1,35,45.7,4,0,0,0,0,,70.2,35,0,66.1,0,68.5,0,
2017-05-16,23:40:00,auto,heatOff,,Sleep,75,66,66,35,45.7,4,0,0,0,0,,70.2,35,0,66,0,68.5,0,
2017-05-16,23:45:00,auto,heatOff,,Sleep,75,66,65.9,35,45.7,4,0,0,0,0,,70.2,35,0,65.9,0,68.5,0,
2017-05-16,23:50:00,auto,heatOff,,Sleep,75,66,65.8,35,45.7,4,0,0,0,0,,70.1,35,0,65.8,0,68.4,0,
2017-05-16,23:55:00,auto,heatOff,,Sleep,75,66,65.8,35,45.7,4,0,0,0,0,,70.1,35,0,65.8,0,68.3,0,
2017-05-17,00:00:00,auto,heatOff,,Sleep,75,66,65.8,35,44.9,5,0,0,0,0,,70,35,0,65.8,0,68.3,0,
2017-05-17,00:05:00,auto,heatOff,,Sleep,75,66,65.7,35,44.9,5,0,0,0,0,,70,35,0,65.7,0,68.3,0,
2017-05-17,00:10:00,auto,heatOff,,Sleep,75,66,65.6,35,44.9,5,0,0,0,0,,70,35,0,65.6,0,68.3,0,
2017-05-17,00:15:00,auto,heatOff,,Sleep,75,66,65.6,35,44.9,5,0,0,0,0,,70,35,0,65.6,0,68.3,0,
2017-05-17,00:20:00,auto,heatOff,,Sleep,75,66,65.4,35,44.9,5,0,180,180,0,,70,35,0,65.4,0,68.3,0,
2017-05-17,00:25:00,auto,heatStage1On,,Sleep,75,66,65.4,34,44.9,5,0,300,300,0,,70.4,34,0,65.4,0,68.3,0,
2017-05-17,00:30:00,auto,heatStage1On,,Sleep,75,66,65.4,34,44.9,5,0,300,300,0,,70.9,34,0,65.4,0,68.5,0,
2017-05-17,00:35:00,auto,heatStage1On,,Sleep,75,66,65.8,34,44.9,5,0,75,165,0,,71.3,34,0,65.8,0,69,0,
2017-05-17,00:40:00,auto,heatOff,,Sleep,75,66,66.1,34,44.9,5,0,0,0,0,,71.3,34,0,66.1,0,69.3,0,
2017-05-17,00:45:00,auto,heatOff,,Sleep,75,66,66.2,34,44.9,5,0,0,0,0,,71,34,0,66.2,0,69.4,0,
2017-05-17,00:50:00,auto,heatOff,,Sleep,75,66,66.2,34,44.9,5,0,0,0,0,,70.8,34,0,66.2,0,69.4,0,
2017-05-17,00:55:00,auto,heatOff,,Sleep,75,66,66,34,44.9,5,0,0,0,0,,70.8,34,0,66,0,69.2,0,
2017-05-17,01:00:00,auto,heatOff,,Sleep,75,66,65.9,35,45.5,7,0,0,0,0,,70.7,35,0,65.9,0,69,0,
2017-05-17,01:05:00,auto,heatOff,,Sleep,75,66,65.8,35,45.5,7,0,0,0,0,,70.6,35,0,65.8,0,69,0,
2017-05-17,01:10:00,auto,heatOff,,Sleep,75,66,65.8,35,45.5,7,0,0,0,0,,70.4,35,0,65.8,0,68.9,0,
2017-05-17,01:15:00,auto,heatOff,,Sleep,75,66,65.7,35,45.5,7,0,0,0,0,,70.3,35,0,65.7,0,68.9,0,
2017-05-17,01:20:00,auto,heatOff,,Sleep,75,66,65.6,35,45.5,7,0,0,0,0,,70.2,35,0,65.6,0,68.7,0,
2017-05-17,01:25:00,auto,heatOff,,Sleep,75,66,65.5,35,45.5,7,0,105,105,0,,70.1,35,0,65.5,0,68.7,0,
2017-05-17,01:30:00,auto,heatStage1On,,Sleep,75,66,65.4,34,45.5,7,0,300,300,0,,70.3,34,0,65.4,0,68.7,0,
2017-05-17,01:35:00,auto,heatStage1On,,Sleep,75,66,65.4,34,45.5,7,0,300,300,0,,71,34,0,65.4,0,68.8,0,
2017-05-17,01:40:00,auto,heatStage1On,,Sleep,75,66,65.7,34,45.5,7,0,150,240,0,,71.5,34,0,65.7,0,69.2,0,
2017-05-17,01:45:00,auto,heatOff,,Sleep,75,66,66,34,45.5,7,0,0,0,0,,71.7,34,0,66,0,69.6,0,
2017-05-17,01:50:00,auto,heatOff,,Sleep,75,66,66.2,34,45.5,7,0,0,0,0,,71.4,34,0,66.2,0,69.8,0,
2017-05-17,01:55:00,auto,heatOff,,Sleep,75,66,66.2,34,45.5,7,0,0,0,0,,71,34,0,66.2,0,69.7,0,
2017-05-17,02:00:00,auto,heatOff,,Sleep,75,66,66,34,46.7,1,0,0,0,0,,70.6,34,0,66,0,69.5,0,
2017-05-17,02:05:00,auto,heatOff,,Sleep,75,66,66,35,46.7,1,0,0,0,0,,70.4,35,0,66,0,69.3,0,
2017-05-17,02:10:00,auto,heatOff,,Sleep,75,66,65.8,35,46.7,1,0,0,0,0,,70.4,35,1,65.8,0,69.2,0,
2017-05-17,02:15:00,auto,heatOff,,Sleep,75,66,65.8,34,46.7,1,0,0,0,0,,70.5,34,0,65.8,0,69.1,0,
2017-05-17,02:20:00,auto,heatOff,,Sleep,75,66,65.8,34,46.7,1,0,0,0,0,,70.6,34,0,65.8,0,69,0,
2017-05-17,02:25:00,auto,heatOff,,Sleep,75,66,65.6,34,46.7,1,0,0,0,0,,70.6,34,0,65.6,0,69,0,
2017-05-17,02:30:00,auto,heatOff,,Sleep,75,66,65.6,34,46.7,1,0,0,0,0,,70.5,34,1,65.6,0,69,1,
2017-05-17,02:35:00,auto,heatOff,,Sleep,75,66,65.4,34,46.7,1,0,285,285,0,,70.5,34,0,65.4,0,69,1,
2017-05-17,02:40:00,auto,heatStage1On,,Sleep,75,66,65.4,34,46.7,1,0,300,300,0,,71,34,0,65.4,0,69,1,
2017-05-17,02:45:00,auto,heatStage1On,,Sleep,75,66,65.6,34,46.7,1,0,255,300,0,,71.6,34,0,65.6,0,69.3,0,
2017-05-17,02:50:00,auto,heatOff,,Sleep,75,66,66,34,46.7,1,0,0,45,0,,71.9,34,0,66,0,69.8,0,
2017-05-17,02:55:00,auto,heatOff,,Sleep,75,66,66.2,34,46.7,1,0,0,0,0,,71.8,34,0,66.2,0,70,0,
2017-05-17,03:00:00,auto,heatOff,,Sleep,75,66,66.2,34,46.9,1,0,0,0,0,,71.5,34,0,66.2,0,70.1,0,
2017-05-17,03:05:00,auto,heatOff,,Sleep,75,66,66.1,34,46.9,1,0,0,0,0,,71.1,34,0,66.1,0,69.8,0,
2017-05-17,03:10:00,auto,heatOff,,Sleep,75,66,66,34,46.9,1,0,0,0,0,,70.8,34,0,66,0,69.8,0,
2017-05-17,03:15:00,auto,heatOff,,Sleep,75,66,65.9,34,46.9,1,0,0,0,0,,70.6,34,0,65.9,0,69.6,0,
2017-05-17,03:20:00,auto,heatOff,,Sleep,75,66,65.8,34,46.9,1,0,0,0,0,,70.5,34,0,65.8,0,69.4,0,
2017-05-17,03:25:00,auto,heatOff,,Sleep,75,66,65.8,34,46.9,1,0,0,0,0,,70.4,34,0,65.8,0,69.3,0,
2017-05-17,03:30:00,auto,heatOff,,Sleep,75,66,65.6,34,45.8,0,0,0,0,0,,70.3,34,0,65.6,0,69.2,0,
2017-05-17,03:35:00,auto,heatOff,,Sleep,75,66,65.6,34,45.8,0,0,0,0,0,,70.3,34,0,65.6,0,69.1,0,
2017-05-17,03:40:00,auto,heatOff,,Sleep,75,66,65.4,34,45.8,0,0,210,210,0,,70.5,34,0,65.4,0,69,0,
2017-05-17,03:45:00,auto,heatStage1On,,Sleep,75,66,65.4,34,45.8,0,0,300,300,0,,71,34,0,65.4,0,69,0,
2017-05-17,03:50:00,auto,heatStage1On,,Sleep,75,66,65.5,34,45.8,0,0,300,300,0,,71.6,34,0,65.5,0,69.3,0,
2017-05-17,03:55:00,auto,heatStage1On,,Sleep,75,66,65.9,34,45.8,0,0,60,150,0,,72,34,0,65.9,0,69.7,0,
2017-05-17,04:00:00,auto,heatOff,,Sleep,75,66,66.2,34,45.5,0,0,0,0,0,,72,34,0,66.2,0,70.1,0,
2017-05-17,04:05:00,auto,heatOff,,Sleep,75,66,66.2,34,45.5,0,0,0,0,0,,71.6,34,0,66.2,0,70,0,
2017-05-17,04:10:00,auto,heatOff,,Sleep,75,66,66.2,34,45.5,0,0,0,0,0,,71.3,34,0,66.2,0,70,0,
2017-05-17,04:15:00,auto,heatOff,,Sleep,75,66,66.2,34,45.5,0,0,0,0,0,,71.3,34,0,66.2,0,69.9,0,
2017-05-17,04:20:00,auto,heatOff,,Sleep,75,66,66,34,45.5,0,0,0,0,0,,71.2,34,0,66,0,69.8,0,
2017-05-17,04:25:00,auto,heatOff,,Sleep,75,66,65.8,34,45.5,0,0,0,0,0,,70.9,34,0,65.8,0,69.6,0,
2017-05-17,04:30:00,auto,heatOff,,Sleep,75,66,65.7,34,43.6,4,0,0,0,0,,70.7,34,0,65.7,0,69.6,0,
2017-05-17,04:35:00,auto,heatOff,,Sleep,75,66,65.6,34,43.6,4,0,0,0,0,,70.6,34,0,65.6,0,69.4,0,
2017-05-17,04:40:00,auto,heatOff,,Sleep,75,66,65.5,34,43.6,4,0,90,90,0,,70.5,34,0,65.5,0,69.4,0,
2017-05-17,04:45:00,auto,heatStage1On,,Sleep,75,66,65.4,34,43.6,4,0,300,300,0,,70.7,34,0,65.4,0,69.2,0,
2017-05-17,04:50:00,auto,heatStage1On,,Sleep,75,66,65.4,34,43.6,4,0,300,300,0,,71.4,34,0,65.4,0,69.3,0,
2017-05-17,04:55:00,auto,heatStage1On,,Sleep,75,66,65.7,34,43.6,4,0,165,255,0,,72,34,0,65.7,0,69.8,0,
2017-05-17,05:00:00,auto,heatOff,,Sleep,75,66,66.1,33,42.7,3,0,0,0,0,,72.2,33,0,66.1,0,70.3,0,
2017-05-17,05:05:00,auto,heatOff,,Sleep,75,66,66.2,33,42.7,3,0,0,0,0,,71.9,33,0,66.2,0,70.4,0,
2017-05-17,05:10:00,auto,heatOff,,Sleep,75,66,66.2,34,42.7,3,0,0,0,0,,71.4,34,0,66.2,0,70.2,0,
2017-05-17,05:15:00,auto,heatOff,,Sleep,75,66,66,34,42.7,3,0,0,0,0,,71,34,0,66,0,70,0,
2017-05-17,05:20:00,auto,heatOff,,Sleep,75,66,65.8,34,42.7,3,0,0,0,0,,70.8,34,0,65.8,0,69.9,0,
2017-05-17,05:25:00,auto,heatOff,,Sleep,75,66,65.8,34,42.7,3,0,0,0,0,,70.7,34,0,65.8,0,69.8,0,
2017-05-17,05:30:00,auto,heatOff,,Sleep,75,66,65.6,34,43.4,1,0,0,0,0,,71,34,0,65.6,0,69.7,0,
2017-05-17,05:35:00,auto,heatOff,,Sleep,75,66,65.6,34,43.4,1,0,0,0,0,,71,34,0,65.6,0,69.6,0,
2017-05-17,05:40:00,auto,heatOff,,Sleep,75,66,65.4,34,43.4,1,0,285,285,0,,71,34,0,65.4,0,69.6,0,
2017-05-17,05:45:00,auto,heatStage1On,,Sleep,75,66,65.4,34,43.4,1,0,300,300,0,,71.5,34,0,65.4,0,69.6,0,
2017-05-17,05:50:00,auto,heatStage1On,,Sleep,75,66,65.6,34,43.4,1,0,255,300,0,,72.1,34,0,65.6,0,69.8,0,
2017-05-17,05:55:00,auto,heatOff,,Sleep,75,66,65.9,33,43.4,1,0,0,45,0,,72.5,33,0,65.9,0,70.3,0,
2017-05-17,06:00:00,auto,heatOff,,Sleep,75,66,66.2,32,42.4,4,0,0,0,0,,72.3,32,0,66.2,0,70.5,0,
2017-05-17,06:05:00,auto,heatOff,,Sleep,75,66,66.2,33,42.4,4,0,0,0,0,,71.8,33,0,66.2,0,70.3,0,
2017-05-17,06:10:00,auto,heatOff,,Sleep,75,66,66.1,34,42.4,4,0,0,0,0,,71.7,34,0,66.1,0,70.1,0,
2017-05-17,06:15:00,auto,heatOff,,Sleep,75,66,65.9,34,42.4,4,0,0,0,0,,71.5,34,0,65.9,0,70.1,0,
2017-05-17,06:20:00,auto,heatOff,,Sleep,75,66,65.8,34,42.4,4,0,0,0,0,,71.3,34,0,65.8,0,70,0,
2017-05-17,06:25:00,auto,heatOff,,Sleep,75,66,65.6,34,42.4,4,0,0,0,0,,71.2,34,0,65.6,0,70,0,
2017-05-17,06:30:00,auto,heatOff,,Sleep,75,66,65.6,34,42.4,4,0,0,0,0,,71.2,34,0,65.6,0,69.8,0,
2017-05-17,06:35:00,auto,heatOff,,Sleep,75,66,65.4,34,42.4,4,0,195,195,0,,71.1,34,1,65.4,0,69.8,1,
2017-05-17,06:40:00,auto,heatStage1On,,Sleep,75,66,65.4,34,42.4,4,0,300,300,0,,71.6,34,1,65.4,0,69.8,1,
2017-05-17,06:45:00,auto,heatStage1On,,Sleep,75,66,65.5,33,42.4,4,0,300,300,0,,72.3,33,0,65.5,0,69.9,1,
2017-05-17,06:50:00,auto,heatStage1On,,Sleep,75,66,65.9,33,42.4,4,0,45,135,0,,72.9,33,0,65.9,0,70.4,1,
2017-05-17,06:55:00,auto,heatOff,,Sleep,75,66,66.2,32,42.4,4,0,0,0,0,,73,32,0,66.2,0,70.9,0,
2017-05-17,07:00:00,auto,heatOff,,Sleep,75,66,66.2,32,50.9,5,0,0,0,0,,72.7,32,0,66.2,0,70.9,0,
2017-05-17,07:05:00,auto,heatOff,,Sleep,75,66,66.2,32,50.9,5,0,0,0,0,,72.4,32,0,66.2,0,70.7,0,
2017-05-17,07:10:00,auto,heatOff,,Sleep,75,66,66.2,32,50.9,5,0,0,0,0,,72.2,32,0,66.2,0,70.5,0,
2017-05-17,07:15:00,auto,heatOff,,Sleep,75,66,66.1,32,50.9,5,0,0,0,0,,72.1,32,0,66.1,0,70.5,0,
2017-05-17,07:20:00,auto,heatOff,,Sleep,75,66,66,34,50.9,5,0,0,0,0,,72,34,0,66,0,70.3,0,
2017-05-17,07:25:00,auto,heatOff,,Sleep,75,66,65.9,34,50.9,5,0,0,0,0,,71.9,34,0,65.9,0,70.2,0,
2017-05-17,07:30:00,auto,heatOff,,Sleep,75,66,66.4,34,50.9,5,0,0,0,0,,71.8,34,1,65.8,0,70.1,1,
2017-05-17,07:35:00,auto,heatOff,,Sleep,75,66,67.1,34,50.9,5,0,0,0,0,,71.7,34,0,65.8,0,70.1,1,
2017-05-17,07:40:00,auto,heatOff,,Sleep,75,66,67.8,34,50.9,5,0,0,0,0,,71.7,34,1,65.8,0,70,1,
2017-05-17,07:45:00,auto,heatOff,,Sleep,75,66,68.4,34,50.9,5,0,0,0,0,,71.6,34,1,65.6,0,70,1,
2017-05-17,07:50:00,auto,heatOff,,Sleep,75,66,69.1,34,50.9,5,0,0,0,0,,71.6,34,1,65.6,1,70,1,
2017-05-17,07:55:00,auto,heatOff,,Sleep,74.3,67.1,69.8,34,50.9,5,0,0,0,0,,71.6,34,1,65.6,1,70,1,
2017-05-17,08:00:00,auto,heatOff,,Home,73.5,68.5,70,34,56.3,4,0,0,0,0,,71.6,34,1,65.6,1,70,1,
2017-05-17,08:05:00,auto,heatOff,,Home,73.5,68.5,70,34,56.3,4,0,0,0,0,,71.6,34,1,65.6,1,70,1,
2017-05-17,08:10:00,auto,heatOff,,Home,73.5,68.5,70,34,56.3,4,0,0,0,0,,71.7,34,0,65.8,1,70,1,
2017-05-17,08:15:00,auto,heatOff,,Home,73.5,68.5,70,33,56.3,4,0,0,0,0,,71.8,33,0,65.8,0,70,0,
2017-05-17,08:20:00,auto,heatOff,,Home,73.5,68.5,69.8,33,56.3,4,0,0,0,0,,71.8,33,1,66,0,69.8,0,
2017-05-17,08:25:00,auto,heatOff,,Home,73.5,68.5,69.8,33,56.3,4,0,0,0,0,,71.8,33,1,66,0,69.8,1,
2017-05-17,08:30:00,auto,heatOff,,Home,73.5,68.5,69.9,33,56.3,4,0,0,0,0,,71.8,33,1,66.2,0,69.9,1,
